# PROCESSED SYNTHETIC DATASET -- ALS baseline corrected + Savitzky-Golay smoothed
# DEMONSTRATION DATASET. Synthetically generated for portfolio purposes. These values were not measured on any instrument and do not describe a real sample.
wavenumber_cm-1,absorbance_raw,baseline,absorbance_baseline_corrected,absorbance_smoothed,transmittance_raw_percent
1742.0,0.044506,0.03769,0.006816,0.006532,90.2596
1741.0,0.044575,0.037683,0.006892,0.007676,90.2453
1740.0,0.046115,0.037675,0.00844,0.007938,89.926
1739.0,0.046822,0.037668,0.009154,0.007447,89.7797
1738.0,0.046724,0.03766,0.009064,0.007433,89.7999
1737.0,0.045218,0.037653,0.007565,0.007133,90.1119
1736.0,0.04053,0.037645,0.002885,0.00706,91.0899
1735.0,0.043298,0.037637,0.005661,0.006879,90.5111
1734.0,0.046309,0.037629,0.00868,0.007346,89.8858
1733.0,0.047275,0.03762,0.009655,0.007691,89.6862
1732.0,0.045833,0.037612,0.008221,0.008151,89.9843
1731.0,0.045743,0.037603,0.00814,0.008628,90.0029
1730.0,0.046614,0.037595,0.009019,0.00777,89.8227
1729.0,0.043086,0.037586,0.0055,0.007179,90.5554
1728.0,0.044435,0.037577,0.006858,0.006866,90.2746
1727.0,0.044714,0.037568,0.007146,0.007064,90.2165
1726.0,0.043443,0.037559,0.005884,0.007005,90.4809
1725.0,0.046498,0.037549,0.008949,0.007286,89.8467
1724.0,0.045137,0.03754,0.007597,0.00789,90.1286
1723.0,0.045921,0.03753,0.008391,0.008166,89.966
1722.0,0.044658,0.037521,0.007137,0.0083,90.2281
1721.0,0.046719,0.037511,0.009208,0.008238,89.8011
1720.0,0.045798,0.037501,0.008297,0.008149,89.9916
1719.0,0.045943,0.03749,0.008453,0.008058,89.9615
1718.0,0.044472,0.03748,0.006992,0.007883,90.2667
1717.0,0.045072,0.03747,0.007602,0.007647,90.1421
1716.0,0.046432,0.037459,0.008973,0.00772,89.8604
1715.0,0.04388,0.037448,0.006432,0.008478,90.3899
1714.0,0.046009,0.037438,0.008571,0.008543,89.9479
1713.0,0.045988,0.037427,0.008561,0.00871,89.9522
1712.0,0.048788,0.037415,0.011373,0.008578,89.3742
1711.0,0.046669,0.037404,0.009265,0.008547,89.8113
1710.0,0.042756,0.037393,0.005363,0.008675,90.6241
1709.0,0.046002,0.037381,0.008621,0.008655,89.9493
1708.0,0.045949,0.03737,0.008579,0.008549,89.9603
1707.0,0.046736,0.037358,0.009378,0.008114,89.7975
1706.0,0.04632,0.037346,0.008974,0.008504,89.8835
1705.0,0.047074,0.037334,0.00974,0.009173,89.7276
1704.0,0.044637,0.037321,0.007316,0.008861,90.2325
1703.0,0.045464,0.037309,0.008155,0.009352,90.0609
1702.0,0.048415,0.037297,0.011118,0.010051,89.451
1701.0,0.048566,0.037284,0.011282,0.010704,89.4198
1700.0,0.047339,0.037271,0.010068,0.011595,89.6728
1699.0,0.051313,0.037258,0.014055,0.012096,88.8561
1698.0,0.049824,0.037245,0.012579,0.011991,89.1612
1697.0,0.048703,0.037232,0.011471,0.012358,89.3917
1696.0,0.050203,0.037219,0.012984,0.012976,89.0835
1695.0,0.047778,0.037205,0.010573,0.012998,89.5822
1694.0,0.051072,0.037191,0.013881,0.012974,88.9053
1693.0,0.053938,0.037178,0.01676,0.013322,88.3206
1692.0,0.050269,0.037164,0.013105,0.013795,89.0698
1691.0,0.048943,0.03715,0.011793,0.01431,89.3422
1690.0,0.052957,0.037136,0.015821,0.015478,88.5204
1689.0,0.052093,0.037121,0.014972,0.015889,88.6966
1688.0,0.054859,0.037107,0.017752,0.016741,88.1335
1687.0,0.056092,0.037092,0.019,0.017891,87.8837
1686.0,0.05709,0.037078,0.020012,0.018845,87.6819
1685.0,0.054931,0.037063,0.017868,0.019409,88.1189
1684.0,0.057329,0.037048,0.020281,0.02085,87.6337
1683.0,0.057207,0.037032,0.020175,0.02156,87.6583
1682.0,0.060862,0.037017,0.023845,0.022695,86.9237
1681.0,0.06191,0.037002,0.024908,0.023963,86.7142
1680.0,0.063968,0.036986,0.026982,0.025665,86.3042
1679.0,0.061351,0.03697,0.024381,0.026638,86.8258
1678.0,0.065386,0.036955,0.028431,0.028006,86.0228
1677.0,0.065972,0.036939,0.029033,0.02904,85.9069
1676.0,0.068189,0.036922,0.031267,0.030672,85.4695
1675.0,0.068139,0.036906,0.031233,0.032465,85.4794
1674.0,0.072347,0.03689,0.035457,0.034867,84.6551
1673.0,0.072962,0.036873,0.036089,0.036081,84.5353
1672.0,0.076178,0.036857,0.039321,0.038712,83.9116
1671.0,0.077282,0.03684,0.040442,0.04085,83.6986
1670.0,0.0797,0.036823,0.042877,0.042671,83.2339
1669.0,0.079701,0.036806,0.042895,0.04494,83.2337
1668.0,0.088077,0.036788,0.051289,0.047411,81.6437
1667.0,0.08359,0.036771,0.046819,0.049334,82.4916
1666.0,0.087392,0.036753,0.050639,0.051689,81.7727
1665.0,0.093993,0.036736,0.057257,0.054291,80.5391
1664.0,0.092034,0.036718,0.055316,0.056586,80.9033
1663.0,0.094069,0.0367,0.057369,0.059105,80.525
1662.0,0.099462,0.036682,0.06278,0.061543,79.5313
1661.0,0.101586,0.036664,0.064922,0.063598,79.1433
1660.0,0.101641,0.036645,0.064996,0.065639,79.1332
1659.0,0.106657,0.036627,0.07003,0.068527,78.2246
1658.0,0.103095,0.036608,0.066487,0.070866,78.8688
1657.0,0.112391,0.036589,0.075802,0.073391,77.1985
1656.0,0.113012,0.03657,0.076442,0.076304,77.0882
1655.0,0.116138,0.036551,0.079587,0.079525,76.5353
1654.0,0.11865,0.036532,0.082118,0.082621,76.0939
1653.0,0.123232,0.036513,0.086719,0.086154,75.2953
1652.0,0.124511,0.036493,0.088018,0.088727,75.0739
1651.0,0.128478,0.036474,0.092004,0.091622,74.3913
1650.0,0.131362,0.036454,0.094908,0.094386,73.8989
1649.0,0.133556,0.036434,0.097122,0.097049,73.5265
1648.0,0.136169,0.036414,0.099755,0.099949,73.0854
1647.0,0.137203,0.036394,0.100809,0.102531,72.9117
1646.0,0.142134,0.036374,0.10576,0.104643,72.0886
1645.0,0.143999,0.036353,0.107646,0.106852,71.7797
1644.0,0.14702,0.036333,0.110687,0.109107,71.2821
1643.0,0.145297,0.036312,0.108985,0.111481,71.5653
1642.0,0.149201,0.036291,0.11291,0.113713,70.925
1641.0,0.152341,0.03627,0.116071,0.115501,70.4141
1640.0,0.154518,0.036249,0.118269,0.117401,70.0619
1639.0,0.156727,0.036227,0.1205,0.119569,69.7065
1638.0,0.157065,0.036206,0.120859,0.121961,69.6522
1637.0,0.158897,0.036185,0.122712,0.123391,69.359
1636.0,0.160819,0.036163,0.124656,0.124693,69.0528
1635.0,0.163937,0.036141,0.127796,0.126422,68.5588
1634.0,0.163661,0.036119,0.127542,0.12772,68.6024
1633.0,0.163807,0.036097,0.12771,0.129153,68.5793
1632.0,0.166274,0.036075,0.130199,0.130171,68.1908
1631.0,0.168344,0.036052,0.132292,0.130579,67.8666
1630.0,0.165661,0.03603,0.129631,0.130455,68.2872
1629.0,0.167771,0.036007,0.131764,0.130626,67.9562
1628.0,0.166092,0.035984,0.130108,0.13045,68.2194
1627.0,0.164437,0.035962,0.128475,0.130054,68.4798
1626.0,0.164839,0.035939,0.1289,0.129348,68.4166
1625.0,0.166289,0.035915,0.130374,0.129001,68.1884
1624.0,0.164529,0.035892,0.128637,0.128082,68.4653
1623.0,0.16377,0.035869,0.127901,0.127305,68.5851
1622.0,0.160949,0.035845,0.125104,0.126911,69.0321
1621.0,0.161767,0.035821,0.125946,0.126145,68.9022
1620.0,0.159873,0.035798,0.124075,0.124493,69.2034
1619.0,0.159705,0.035774,0.123931,0.123102,69.2301
1618.0,0.160426,0.03575,0.124676,0.121776,69.1152
1617.0,0.155067,0.035725,0.119342,0.120458,69.9735
1616.0,0.151075,0.035701,0.115374,0.118896,70.6195
1615.0,0.153488,0.035677,0.117811,0.117254,70.2284
1614.0,0.152333,0.035652,0.116681,0.115146,70.4154
1613.0,0.149743,0.035627,0.114116,0.113506,70.8365
1612.0,0.147812,0.035602,0.11221,0.112133,71.1521
1611.0,0.143995,0.035577,0.108418,0.109668,71.7802
1610.0,0.141989,0.035552,0.106437,0.106604,72.1125
1609.0,0.141411,0.035527,0.105884,0.103749,72.2086
1608.0,0.135421,0.035502,0.099919,0.100735,73.2115
1607.0,0.131401,0.035476,0.095925,0.097697,73.8923
1606.0,0.131245,0.035451,0.095794,0.094314,73.9188
1605.0,0.126838,0.035425,0.091413,0.09125,74.6726
1604.0,0.1229,0.035399,0.087501,0.087589,75.3529
1603.0,0.120512,0.035373,0.085139,0.085032,75.7684
1602.0,0.116297,0.035347,0.08095,0.082092,76.5073
1601.0,0.116475,0.035321,0.081154,0.079246,76.4759
1600.0,0.110006,0.035295,0.074711,0.077937,77.6237
1599.0,0.112739,0.035268,0.077471,0.075829,77.1367
1598.0,0.108058,0.035242,0.072816,0.073685,77.9727
1597.0,0.108638,0.035215,0.073423,0.072091,77.8685
1596.0,0.107706,0.035188,0.072518,0.069786,78.0358
1595.0,0.098344,0.035162,0.063182,0.067953,79.7362
1594.0,0.100689,0.035135,0.065554,0.064709,79.3069
1593.0,0.099217,0.035107,0.06411,0.061627,79.5762
1592.0,0.093008,0.03508,0.057928,0.058474,80.722
1591.0,0.09172,0.035053,0.056667,0.056174,80.9618
1590.0,0.085846,0.035025,0.050821,0.053895,82.0642
1589.0,0.085419,0.034998,0.050421,0.050656,82.1449
1588.0,0.085802,0.03497,0.050832,0.047978,82.0725
1587.0,0.082469,0.034942,0.047527,0.045872,82.7048
1586.0,0.076277,0.034915,0.041362,0.044125,83.8924
1585.0,0.076595,0.034887,0.041708,0.042452,83.831
1584.0,0.075002,0.034859,0.040143,0.040549,84.1391
1583.0,0.074639,0.03483,0.039809,0.039028,84.2095
1582.0,0.074731,0.034802,0.039929,0.037903,84.1916
1581.0,0.070097,0.034774,0.035323,0.037497,85.0949
1580.0,0.071093,0.034745,0.036348,0.035823,84.8998
1579.0,0.0694,0.034717,0.034683,0.034355,85.2314
1578.0,0.067196,0.034688,0.032508,0.033053,85.665
1577.0,0.067915,0.034659,0.033256,0.031355,85.5234
1576.0,0.062053,0.03463,0.027423,0.029996,86.6856
1575.0,0.064237,0.034601,0.029636,0.028361,86.2508
1574.0,0.062563,0.034572,0.027991,0.027237,86.5839
1573.0,0.058343,0.034543,0.0238,0.025933,87.4293
1572.0,0.059687,0.034513,0.025174,0.024518,87.1592
1571.0,0.059064,0.034484,0.02458,0.023569,87.2843
1570.0,0.057374,0.034455,0.022919,0.022047,87.6246
1569.0,0.054405,0.034425,0.01998,0.021392,88.2256
1568.0,0.054496,0.034395,0.020101,0.020949,88.2072
1567.0,0.054164,0.034366,0.019798,0.019731,88.2747
1566.0,0.054087,0.034336,0.019751,0.01932,88.2902
1565.0,0.054575,0.034306,0.020269,0.018671,88.1911
1564.0,0.05212,0.034276,0.017844,0.018493,88.6911
1563.0,0.050668,0.034246,0.016422,0.018014,88.9881
1562.0,0.053066,0.034215,0.018851,0.017605,88.4981
1561.0,0.049361,0.034185,0.015176,0.016888,89.2563
1560.0,0.052392,0.034155,0.018237,0.015856,88.6356
1559.0,0.049811,0.034124,0.015687,0.015563,89.1638
1558.0,0.04879,0.034094,0.014696,0.01455,89.3737
1557.0,0.046521,0.034063,0.012458,0.013769,89.842
1556.0,0.046583,0.034032,0.012551,0.013408,89.8291
1555.0,0.049071,0.034001,0.01507,0.013353,89.3159
1554.0,0.045507,0.033971,0.011536,0.014168,90.0518
1553.0,0.049711,0.03394,0.015771,0.01441,89.1845
1552.0,0.048433,0.033909,0.014524,0.014816,89.4472
1551.0,0.051095,0.033877,0.017218,0.014666,88.9006
1550.0,0.047996,0.033846,0.01415,0.014034,89.5374
1549.0,0.045154,0.033815,0.011339,0.01365,90.1252
1548.0,0.047637,0.033784,0.013853,0.012909,89.6114
1547.0,0.045734,0.033752,0.011982,0.012816,90.0048
1546.0,0.04563,0.033721,0.011909,0.012759,90.0263
1545.0,0.047171,0.033689,0.013482,0.012894,89.7076
1544.0,0.048415,0.033657,0.014758,0.01341,89.4511
1543.0,0.047473,0.033626,0.013847,0.013393,89.6451
1542.0,0.04675,0.033594,0.013156,0.014079,89.7946
1541.0,0.04561,0.033562,0.012048,0.014463,90.0305
1540.0,0.049646,0.03353,0.016116,0.014218,89.1978
1539.0,0.047509,0.033498,0.014011,0.013871,89.6378
1538.0,0.049062,0.033466,0.015596,0.013428,89.3179
1537.0,0.046276,0.033434,0.012842,0.013584,89.8926
1536.0,0.044306,0.033402,0.010904,0.012638,90.3013
1535.0,0.045251,0.033369,0.011882,0.01224,90.1049
1534.0,0.045462,0.033337,0.012125,0.012352,90.0613
1533.0,0.048006,0.033305,0.014701,0.012114,89.5352
1532.0,0.042658,0.033272,0.009386,0.012832,90.6446
1531.0,0.049832,0.03324,0.016592,0.013549,89.1597
1530.0,0.045316,0.033207,0.012109,0.013455,90.0916
1529.0,0.045762,0.033175,0.012587,0.013569,89.999
1528.0,0.048781,0.033142,0.015639,0.013358,89.3755
1527.0,0.046566,0.033109,0.013457,0.013517,89.8327
1526.0,0.044455,0.033076,0.011379,0.013175,90.2703
1525.0,0.0471,0.033044,0.014056,0.013256,89.7223
1524.0,0.045219,0.033011,0.012208,0.012935,90.1116
1523.0,0.046397,0.032978,0.013419,0.01284,89.8676
1522.0,0.047084,0.032945,0.014139,0.012854,89.7256
1521.0,0.043369,0.032912,0.010457,0.01267,90.4963
1520.0,0.046259,0.032878,0.013381,0.012123,89.8961
1519.0,0.045803,0.032845,0.012958,0.011865,89.9906
1518.0,0.042665,0.032812,0.009853,0.011178,90.6431
1517.0,0.044189,0.032779,0.01141,0.011517,90.3257
1516.0,0.044334,0.032746,0.011588,0.012241,90.2954
1515.0,0.044182,0.032712,0.01147,0.012027,90.327
1514.0,0.044899,0.032679,0.01222,0.012021,90.178
1513.0,0.048487,0.032645,0.015842,0.012384,89.4361
1512.0,0.044146,0.032612,0.011534,0.011851,90.3345
1511.0,0.04202,0.032578,0.009442,0.011614,90.7779
1510.0,0.043724,0.032545,0.011179,0.011845,90.4224
1509.0,0.045299,0.032511,0.012788,0.012371,90.095
1508.0,0.043601,0.032477,0.011124,0.012549,90.4479
1507.0,0.047495,0.032444,0.015051,0.014042,89.6407
1506.0,0.048791,0.03241,0.016381,0.014781,89.3735
1505.0,0.047593,0.032376,0.015217,0.014702,89.6204
1504.0,0.045187,0.032343,0.012844,0.014428,90.1183
1503.0,0.04844,0.032309,0.016131,0.014127,89.4458
1502.0,0.044224,0.032275,0.011949,0.013959,90.3183
1501.0,0.044852,0.032241,0.012611,0.013618,90.1878
1500.0,0.045957,0.032207,0.01375,0.013434,89.9587
1499.0,0.046683,0.032173,0.01451,0.013425,89.8084
1498.0,0.047949,0.032139,0.01581,0.01288,89.547
1497.0,0.042667,0.032105,0.010562,0.013511,90.6427
1496.0,0.044751,0.032071,0.01268,0.013888,90.2088
1495.0,0.046214,0.032037,0.014177,0.014314,89.9054
1494.0,0.046112,0.032003,0.014109,0.014757,89.9266
1493.0,0.049847,0.031969,0.017878,0.015099,89.1566
1492.0,0.048221,0.031934,0.016287,0.01575,89.4909
1491.0,0.047309,0.0319,0.015409,0.015699,89.6791
1490.0,0.046321,0.031866,0.014455,0.015638,89.8834
1489.0,0.045976,0.031832,0.014144,0.015165,89.9547
1488.0,0.047232,0.031798,0.015434,0.014803,89.6949
1487.0,0.047845,0.031763,0.016082,0.015025,89.5684
1486.0,0.04684,0.031729,0.015111,0.014993,89.776
1485.0,0.045467,0.031695,0.013772,0.015264,90.0603
1484.0,0.048189,0.03166,0.016529,0.015182,89.4975
1483.0,0.046565,0.031626,0.014939,0.015545,89.8329
1482.0,0.046252,0.031592,0.01466,0.015685,89.8975
1481.0,0.048589,0.031557,0.017032,0.015625,89.4152
1480.0,0.047073,0.031523,0.01555,0.016136,89.7277
1479.0,0.049566,0.031489,0.018077,0.016033,89.2142
1478.0,0.045536,0.031454,0.014082,0.01633,90.0459
1477.0,0.046982,0.03142,0.015562,0.016881,89.7466
1476.0,0.050696,0.031385,0.019311,0.016834,88.9823
1475.0,0.046985,0.031351,0.015634,0.01731,89.746
1474.0,0.04919,0.031316,0.017874,0.017088,89.2915
1473.0,0.049923,0.031282,0.018641,0.016817,89.141
1472.0,0.046193,0.031248,0.014945,0.016414,89.9097
1471.0,0.047855,0.031213,0.016642,0.015499,89.5663
1470.0,0.044475,0.031179,0.013296,0.015391,90.2661
1469.0,0.045457,0.031144,0.014313,0.014977,90.0623
1468.0,0.048468,0.03111,0.017358,0.014995,89.44
1467.0,0.044699,0.031075,0.013624,0.015347,90.2196
1466.0,0.047609,0.031041,0.016568,0.015546,89.6171
1465.0,0.047025,0.031006,0.016019,0.016068,89.7377
1464.0,0.046725,0.030972,0.015753,0.016008,89.7997
1463.0,0.046544,0.030937,0.015607,0.015396,89.8372
1462.0,0.047613,0.030903,0.01671,0.016152,89.6163
1461.0,0.046628,0.030868,0.01576,0.016379,89.8198
1460.0,0.046267,0.030834,0.015433,0.01672,89.8946
1459.0,0.04636,0.0308,0.01556,0.016551,89.8751
1458.0,0.051588,0.030765,0.020823,0.01664,88.7998
1457.0,0.046846,0.030731,0.016115,0.016186,89.7748
1456.0,0.045383,0.030696,0.014687,0.016153,90.0777
1455.0,0.044949,0.030662,0.014287,0.015826,90.1677
1454.0,0.047643,0.030628,0.017015,0.015675,89.6101
1453.0,0.044964,0.030593,0.014371,0.0155,90.1645
1452.0,0.048063,0.030559,0.017504,0.016469,89.5235
1451.0,0.046858,0.030525,0.016333,0.017202,89.7723
1450.0,0.049002,0.03049,0.018512,0.017723,89.33
1449.0,0.048223,0.030456,0.017767,0.017928,89.4904
1448.0,0.048695,0.030422,0.018273,0.018119,89.3932
1447.0,0.048439,0.030387,0.018052,0.017709,89.446
1446.0,0.047905,0.030353,0.017552,0.017322,89.5562
1445.0,0.047008,0.030319,0.016689,0.016874,89.7412
1444.0,0.045895,0.030285,0.01561,0.016436,89.9714
1443.0,0.046478,0.030251,0.016227,0.015954,89.8509
1442.0,0.045787,0.030216,0.015571,0.01541,89.994
1441.0,0.046894,0.030182,0.016712,0.015911,89.7648
1440.0,0.04488,0.030148,0.014732,0.016023,90.1821
1439.0,0.046102,0.030114,0.015988,0.016346,89.9286
1438.0,0.046544,0.03008,0.016464,0.01698,89.8371
1437.0,0.050305,0.030046,0.020259,0.017487,89.0625
1436.0,0.045062,0.030012,0.01505,0.017628,90.1442
1435.0,0.04873,0.029978,0.018752,0.017588,89.3862
1434.0,0.048893,0.029944,0.018949,0.017218,89.3526
1433.0,0.045666,0.02991,0.015756,0.016745,90.019
1432.0,0.045402,0.029877,0.015525,0.016546,90.0736
1431.0,0.045535,0.029843,0.015692,0.016751,90.0462
1430.0,0.047216,0.029809,0.017407,0.0166,89.6982
1429.0,0.046979,0.029775,0.017204,0.016735,89.7472
1428.0,0.048183,0.029742,0.018441,0.017336,89.4987
1427.0,0.046032,0.029708,0.016324,0.017849,89.9431
1426.0,0.048291,0.029674,0.018617,0.018028,89.4764
1425.0,0.04657,0.029641,0.016929,0.018036,89.8319
1424.0,0.048673,0.029607,0.019066,0.018128,89.3979
1423.0,0.048623,0.029574,0.019049,0.017769,89.408
1422.0,0.046825,0.02954,0.017285,0.018401,89.7791
1421.0,0.047472,0.029507,0.017965,0.01788,89.6454
1420.0,0.047176,0.029474,0.017702,0.018563,89.7065
1419.0,0.047052,0.02944,0.017612,0.01856,89.7321
1418.0,0.050889,0.029407,0.021482,0.018792,88.9427
1417.0,0.045581,0.029374,0.016207,0.018805,90.0367
1416.0,0.051808,0.029341,0.022467,0.018479,88.7548
1415.0,0.045719,0.029308,0.016411,0.018347,90.008
1414.0,0.046953,0.029275,0.017678,0.018684,89.7527
1413.0,0.046023,0.029242,0.016781,0.017837,89.945
1412.0,0.047589,0.029209,0.01838,0.017928,89.6213
1411.0,0.048774,0.029176,0.019598,0.017449,89.377
1410.0,0.048303,0.029143,0.01916,0.017854,89.4741
1409.0,0.042211,0.02911,0.013101,0.017373,90.738
1408.0,0.047883,0.029078,0.018805,0.016991,89.5605
1407.0,0.046514,0.029045,0.017469,0.016618,89.8434
1406.0,0.044994,0.029012,0.015982,0.016517,90.1584
1405.0,0.045024,0.02898,0.016044,0.016867,90.1522
1404.0,0.046465,0.028948,0.017517,0.017902,89.8536
1403.0,0.047375,0.028915,0.01846,0.017725,89.6654
1402.0,0.047029,0.028883,0.018146,0.017823,89.737
1401.0,0.047656,0.028851,0.018805,0.018331,89.6074
1400.0,0.048489,0.028819,0.01967,0.018556,89.4358
1399.0,0.045537,0.028786,0.016751,0.018964,90.0458
1398.0,0.046502,0.028754,0.017748,0.019227,89.8458
1397.0,0.050469,0.028722,0.021747,0.019937,89.0289
1396.0,0.049031,0.028691,0.02034,0.020559,89.3242
1395.0,0.050479,0.028659,0.02182,0.021037,89.0268
1394.0,0.048673,0.028627,0.020046,0.020868,89.3978
1393.0,0.050611,0.028595,0.022016,0.020047,88.9997
1392.0,0.04815,0.028564,0.019586,0.019153,89.5056
1391.0,0.046301,0.028532,0.017769,0.018795,89.8874
1390.0,0.044455,0.028501,0.015954,0.018815,90.2703
1389.0,0.048134,0.02847,0.019664,0.019794,89.509
1388.0,0.049286,0.028438,0.020848,0.020009,89.2718
1387.0,0.049669,0.028407,0.021262,0.020713,89.1931
1386.0,0.051554,0.028376,0.023178,0.020926,88.8067
1385.0,0.050291,0.028345,0.021946,0.020513,89.0654
1384.0,0.044936,0.028314,0.016622,0.019781,90.1705
1383.0,0.047455,0.028284,0.019171,0.019349,89.6489
1382.0,0.045932,0.028253,0.017679,0.018927,89.9639
1381.0,0.046895,0.028222,0.018673,0.018891,89.7646
1380.0,0.049077,0.028192,0.020885,0.018546,89.3148
1379.0,0.047362,0.028161,0.019201,0.018458,89.668
1378.0,0.04596,0.028131,0.017829,0.017604,89.958
1377.0,0.045735,0.028101,0.017634,0.017524,90.0047
1376.0,0.041475,0.028071,0.013404,0.016877,90.8918
1375.0,0.045644,0.028041,0.017603,0.016996,90.0235
1374.0,0.046002,0.028011,0.017991,0.017904,89.9493
1373.0,0.048028,0.027981,0.020047,0.018223,89.5307
1372.0,0.045655,0.027951,0.017704,0.019086,90.0213
1371.0,0.049763,0.027921,0.021842,0.019955,89.1738
1370.0,0.047157,0.027892,0.019265,0.019589,89.7105
1369.0,0.044785,0.027862,0.016923,0.01951,90.2018
1368.0,0.049865,0.027833,0.022032,0.019509,89.1528
1367.0,0.046701,0.027804,0.018897,0.019446,89.8048
1366.0,0.045736,0.027775,0.017961,0.018814,90.0044
1365.0,0.047531,0.027746,0.019785,0.018876,89.6332
1364.0,0.04706,0.027717,0.019343,0.018566,89.7304
1363.0,0.044701,0.027688,0.017013,0.018088,90.2193
1362.0,0.045524,0.027659,0.017865,0.018447,90.0484
1361.0,0.046319,0.027631,0.018688,0.018357,89.8837
1360.0,0.045848,0.027602,0.018246,0.018699,89.9813
1359.0,0.047766,0.027574,0.020192,0.018812,89.5847
1358.0,0.046612,0.027546,0.019066,0.019507,89.823
1357.0,0.046429,0.027518,0.018911,0.020008,89.861
1356.0,0.049162,0.02749,0.021672,0.020005,89.2973
1355.0,0.045623,0.027462,0.018161,0.020257,90.028
1354.0,0.050073,0.027434,0.022639,0.020209,89.1101
1353.0,0.047983,0.027407,0.020576,0.020747,89.5401
1352.0,0.046195,0.027379,0.018816,0.021044,89.9093
1351.0,0.049376,0.027352,0.022024,0.020915,89.2533
1350.0,0.048512,0.027324,0.021188,0.021514,89.4309
1349.0,0.050333,0.027297,0.023036,0.021625,89.0568
1348.0,0.048454,0.02727,0.021184,0.022166,89.4429
1347.0,0.048544,0.027244,0.0213,0.02253,89.4244
1346.0,0.051118,0.027217,0.023901,0.022241,88.8959
1345.0,0.049663,0.02719,0.022473,0.022142,89.1942
1344.0,0.048653,0.027164,0.021489,0.021867,89.4019
1343.0,0.049124,0.027138,0.021986,0.021878,89.3051
1342.0,0.048053,0.027111,0.020942,0.021806,89.5255
1341.0,0.048594,0.027085,0.021509,0.021912,89.4141
1340.0,0.049072,0.02706,0.022012,0.022003,89.3158
1339.0,0.049347,0.027034,0.022313,0.021546,89.2593
1338.0,0.049791,0.027008,0.022783,0.021215,89.168
1337.0,0.048881,0.026983,0.021898,0.021369,89.355
1336.0,0.045452,0.026957,0.018495,0.021453,90.0633
1335.0,0.046362,0.026932,0.01943,0.021232,89.8748
1334.0,0.050098,0.026907,0.023191,0.02077,89.105
1333.0,0.05027,0.026882,0.023388,0.021399,89.0697
1332.0,0.048198,0.026858,0.02134,0.021827,89.4956
1331.0,0.046646,0.026833,0.019813,0.021883,89.816
1330.0,0.048335,0.026809,0.021526,0.022365,89.4673
1329.0,0.052609,0.026784,0.025825,0.022496,88.5914
1328.0,0.046754,0.02676,0.019994,0.022846,89.7938
1327.0,0.04893,0.026736,0.022194,0.023017,89.345
1326.0,0.053961,0.026712,0.027249,0.022898,88.3158
1325.0,0.047996,0.026689,0.021307,0.021817,89.5374
1324.0,0.047195,0.026665,0.02053,0.021265,89.7026
1323.0,0.046694,0.026642,0.020052,0.021791,89.8061
1322.0,0.047798,0.026619,0.021179,0.021829,89.578
1321.0,0.047195,0.026596,0.020599,0.02206,89.7025
1320.0,0.052121,0.026573,0.025548,0.023074,88.6909
1319.0,0.051089,0.02655,0.024539,0.022892,88.9018
1318.0,0.050289,0.026528,0.023761,0.023205,89.0658
1317.0,0.048501,0.026505,0.021996,0.022836,89.4333
1316.0,0.046739,0.026483,0.020256,0.021987,89.7968
1315.0,0.046395,0.026461,0.019934,0.021173,89.868
1314.0,0.051116,0.026439,0.024677,0.021047,88.8964
1313.0,0.045955,0.026418,0.019537,0.021236,89.9592
